Wall time,Step,Value
1748099610.4481413,18,24.485576629638672
1748099655.8412166,42,35.144229888916016
1748099661.3473835,45,37.57692337036133
1748099681.5536816,56,62.05769348144531
1748099710.1776185,71,66.95673370361328
1748099715.7594671,74,72.11058044433594
1748099752.543291,94,71.53845977783203
1748099866.899521,155,70.92308044433594
1748099872.424625,158,73.33173370361328
1748099888.9672203,167,75.33173370361328
1748100004.8936882,229,73.63941955566406
1748100014.1298146,234,77.50961303710938
1748100053.7593908,255,73.80769348144531
1748100062.9398859,260,74.39904022216797
1748100075.8191478,267,76.65865325927734
1748100086.8782234,273,73.59615325927734
1748100157.5398974,308,78.9375
1748100162.008602,310,76.625
1748100180.850258,318,73.28365325927734
1748100245.6727517,347,79.84134674072266
1748100291.212936,367,78.58654022216797
1748100399.6667562,421,74.15384674072266
1748100401.5557542,422,79.22115325927734
1748100438.3605027,442,76.19711303710938
1748100472.4795783,460,81.11058044433594
1748100477.9956741,463,82.23558044433594
1748100479.8312526,464,81.16826629638672
1748100498.2014513,474,76.20673370361328
1748100614.44294,536,79.10576629638672
1748100665.218823,563,84.23076629638672
1748100694.6863754,579,78.00961303710938
1748100707.7058012,586,79.17308044433594
1748100709.6020842,587,83.64423370361328
1748100771.57393,620,84.37019348144531
1748100798.3253958,634,78.21634674072266
1748100813.2202573,642,80.51923370361328
1748100822.4442828,647,81.85576629638672
1748100826.1321192,649,82.10095977783203
1748100848.4189243,661,78.99519348144531
1748100868.0121112,671,78.99038696289062
1748100948.7811825,714,77.54326629638672
1748100963.5766265,722,70.59134674072266
1748100978.5435102,730,68.34134674072266
1748101027.9767208,756,72.43269348144531
1748101044.83136,765,70.42788696289062
1748101052.2936716,769,77.10059356689453
1748101057.0067763,771,67.66345977783203
1748101082.9680247,785,75.33654022216797
1748101086.6587226,787,79.24519348144531
1748101095.9038548,792,77.79326629638672
1748101099.690168,794,74.53845977783203
1748101114.4727554,802,76.94230651855469
1748101126.62166,808,78.63461303710938
1748101128.4797673,809,72.82691955566406
1748101178.4377615,836,75.70673370361328
1748101312.3666425,907,77.94230651855469
1748101316.1402256,909,76.28402709960938
1748101378.032539,942,78.80769348144531
1748101384.5061755,945,81.11058044433594
1748101415.753925,962,73.95191955566406
1748101432.2155955,971,78.16826629638672
1748101434.0501525,972,79.19230651855469
1748101445.0399723,978,74.30288696289062
1748101446.8748293,979,79.78106689453125
1748101457.0099592,984,80.11538696289062
1748101490.0577834,1002,76.20191955566406
1748101495.55063,1005,77.87980651855469
1748101512.1030262,1014,79.16567993164062
1748101603.9311965,1063,82.86058044433594
1748101609.4221215,1066,78.64904022216797
1748101620.4371223,1072,76.95673370361328
1748101631.4250336,1078,78.44711303710938
1748101640.561903,1083,79.38941955566406
1748101659.8967147,1093,82.11538696289062
1748101670.9650378,1099,80.67788696289062
1748101680.1262178,1104,81.65384674072266
1748101777.5537546,1156,76.20191955566406
1748101786.712521,1161,81.13461303710938
1748101788.5402856,1162,76.25
1748101821.5252538,1180,78.58654022216797
1748101846.334315,1193,75.88941955566406
1748101870.2543194,1206,81.65865325927734
1748101940.8622377,1244,80.77884674072266
1748101973.1499164,1261,82.97595977783203
1748102009.8516705,1281,77.125
1748102033.7453854,1294,75.79881286621094
1748102075.084168,1316,77.47595977783203
1748102080.5812693,1319,83.63461303710938
1748102101.7682667,1330,73.69230651855469
1748102107.265167,1333,79.5625
1748102114.6190007,1337,76.12019348144531
1748102203.6895576,1385,77.58654022216797
1748102214.6652462,1391,78.4375
1748102216.4960756,1392,81.47595977783203
1748102257.814375,1414,82.44711303710938
1748102279.7742162,1426,78.75480651855469
1748102299.0822384,1436,82.14904022216797
1748102354.1995325,1466,60.37980651855469
1748102375.3587477,1477,64.29808044433594
1748102389.9550633,1485,68.04808044433594
1748102400.94511,1491,63.42788314819336
1748102460.6237926,1523,66.03365325927734
1748102467.9352443,1527,75.28365325927734
1748102514.8017564,1552,66.71634674072266
1748102544.104218,1568,71.45191955566406
1748102545.9351068,1569,71.05769348144531
1748102574.3837311,1584,71.44230651855469
1748102581.776056,1588,78.0
1748102613.0060484,1605,65.99038696289062
1748102678.2189481,1640,66.45191955566406
1748102693.9414666,1648,63.644229888916016
1748102730.6273482,1668,65.52404022216797
1748102757.3698807,1682,69.14423370361328
1748102773.8128374,1691,68.0625
1748102784.7979307,1697,74.15384674072266
1748102793.952951,1702,72.09615325927734
1748102806.8437824,1709,72.27404022216797
1748102824.3734205,1718,71.36538696289062
1748102850.0038536,1732,70.78845977783203
1748102853.6685462,1734,73.35095977783203
1748102859.161733,1737,70.23558044433594
1748102875.6870413,1746,68.77884674072266
1748102929.8759918,1775,68.82691955566406
1748102940.8510513,1781,66.90865325927734
1748102985.816771,1805,72.21154022216797
1748103025.332886,1826,75.09134674072266
1748103058.3517087,1844,73.40384674072266
1748103074.9173238,1853,70.22115325927734
1748103099.8050818,1866,69.34615325927734
1748103105.3196762,1869,70.91345977783203
1748103119.9766538,1877,73.87019348144531
1748103194.3958225,1917,59.091346740722656
1748103226.5715227,1934,66.23558044433594
1748103244.9617522,1944,64.3125
1748103250.4619515,1947,65.35576629638672
1748103288.1198456,1967,68.27404022216797
1748103317.4543872,1983,68.8125
1748103351.390526,2001,74.54326629638672
1748103373.4186678,2013,72.48076629638672
1748103405.557445,2030,69.80288696289062
1748103416.549762,2036,68.98076629638672
1748103460.5350568,2060,70.48076629638672
1748103485.4580932,2073,73.64423370361328
1748103490.9619062,2076,73.20191955566406
1748103492.79708,2077,74.41826629638672
1748103507.4543157,2085,71.16345977783203
1748103514.7910795,2089,70.83173370361328
1748103527.6466706,2096,75.625
1748103619.4687786,2145,71.01441955566406
1748103626.8092568,2149,68.47115325927734
1748103639.635256,2156,78.35095977783203
1748103656.193818,2165,71.45191955566406
1748103697.4833002,2187,74.15384674072266
1748103704.8453546,2191,70.27404022216797
1748103719.5501018,2199,73.12980651855469
1748103735.2111263,2207,73.75961303710938
1748103742.5068703,2211,71.03365325927734
1748103779.2727685,2231,71.64423370361328
1748103788.4303706,2236,77.99038696289062
