Wall time,Step,Value
1749076371.5233696,0,9.930000305175781
1749076685.886359,1,12.239999771118164
1749077006.1545875,2,8.470000267028809
1749077312.3659527,3,17.049999237060547
1749077607.5070684,4,21.149999618530273
1749077880.2332807,5,25.049999237060547
1749078150.551789,6,22.56999969482422
1749078421.948903,7,21.860000610351562
1749078692.7427192,8,24.450000762939453
1749078966.0850186,9,27.639999389648438
1749079238.6868212,10,32.75
1749079510.6096225,11,34.869998931884766
1749079783.462277,12,37.34000015258789
1749080056.1687057,13,37.7599983215332
1749080326.6964002,14,45.849998474121094
1749080597.2792478,15,51.7400016784668
1749080867.1486425,16,53.04999923706055
1749081136.9412575,17,52.189998626708984
1749081408.9716322,18,58.400001525878906
1749081680.873799,19,58.959999084472656
1749081953.605418,20,61.18000030517578
1749082224.6225352,21,65.31999969482422
1749082495.6422255,22,64.66999816894531
1749082766.8373778,23,69.27999877929688
1749083037.3245168,24,71.80000305175781
1749083308.4818668,25,72.05999755859375
1749083579.7225442,26,73.43000030517578
1749083851.2976115,27,76.88999938964844
1749084122.7601554,28,77.62000274658203
1749084393.8217134,29,76.94999694824219
1749084665.1005588,30,77.6500015258789
1749084938.1083605,31,78.88999938964844
1749085208.308705,32,76.08000183105469
1749085478.841983,33,78.1500015258789
1749085750.5824442,34,78.5
1749086024.2894714,35,78.72000122070312
1749086295.0914936,36,77.3499984741211
1749086567.0006323,37,79.55000305175781
1749086839.6980026,38,79.86000061035156
1749087112.8240342,39,79.52999877929688
1749087384.16706,40,80.91000366210938
1749087657.076648,41,80.91999816894531
1749087928.2587655,42,80.44000244140625
1749088199.5590138,43,80.04000091552734
1749088469.7930868,44,80.5199966430664
1749088741.46837,45,80.87999725341797
1749089014.0480053,46,82.05999755859375
1749089286.8014638,47,81.80999755859375
1749089559.3527856,48,81.62999725341797
1749089832.0946047,49,79.44999694824219
1749090104.0944455,50,82.2699966430664
1749090375.614164,51,81.91999816894531
1749090647.6944244,52,83.06999969482422
1749090917.989218,53,80.16999816894531
1749091189.2367692,54,80.62999725341797
1749091461.2578235,55,81.41999816894531
1749091732.4363272,56,81.30999755859375
1749092002.032323,57,84.23999786376953
1749092272.7394238,58,81.16000366210938
1749092544.7571187,59,83.37000274658203
1749092815.6760635,60,82.54000091552734
1749093087.9038336,61,84.2699966430664
1749093360.182925,62,81.13999938964844
1749093632.9228005,63,83.62000274658203
1749093904.6874926,64,84.51000213623047
1749094177.8440747,65,83.68000030517578
1749094448.5620759,66,83.62000274658203
1749094719.324484,67,83.16000366210938
1749094991.0249429,68,84.54000091552734
1749095264.5154226,69,85.26000213623047
1749095535.9687812,70,84.7699966430664
1749095808.8822353,71,85.55000305175781
1749096082.1028166,72,85.80999755859375
1749096352.5888252,73,82.51000213623047
1749096623.53276,74,84.31999969482422
1749096895.6630607,75,85.33999633789062
1749097165.7459018,76,85.73999786376953
1749097437.7426975,77,85.69000244140625
1749097709.8119252,78,84.51000213623047
1749097980.9304678,79,84.30999755859375
1749098251.7494087,80,84.66000366210938
1749098523.7726805,81,86.52999877929688
1749098796.972779,82,85.4000015258789
1749099068.7649913,83,86.20999908447266
1749099341.5921984,84,85.69999694824219
1749099612.5186017,85,86.22000122070312
1749099884.1701558,86,86.61000061035156
1749100156.426618,87,85.3499984741211
1749100427.4255397,88,86.55999755859375
1749100698.758975,89,86.51000213623047
1749100968.3693566,90,87.54000091552734
1749101239.305216,91,85.97000122070312
1749101509.4528244,92,87.16999816894531
1749101782.3141053,93,87.61000061035156
1749102054.2764134,94,86.19999694824219
1749102325.5026324,95,86.8499984741211
1749102596.4508066,96,85.72000122070312
1749102867.3887815,97,86.76000213623047
1749103140.0579224,98,86.29000091552734
1749103412.4813986,99,87.12999725341797
1749103682.6231027,100,87.25
1749103955.5119429,101,86.13999938964844
1749104228.4288883,102,87.29000091552734
1749104501.12152,103,87.16999816894531
1749104772.2040021,104,86.62999725341797
1749105045.2851098,105,87.25
1749105316.6958077,106,87.08999633789062
1749105589.551292,107,87.31999969482422
1749105862.8716793,108,87.2699966430664
1749106135.4765134,109,87.0199966430664
1749106406.5395312,110,87.37999725341797
1749106677.595962,111,87.18000030517578
1749106950.4472284,112,87.06999969482422
1749107223.1638,113,88.36000061035156
1749107494.0584936,114,86.62000274658203
1749107767.1685915,115,86.69999694824219
1749108039.2973294,116,86.19999694824219
1749108309.9330378,117,87.43000030517578
1749108582.2701082,118,87.75
1749108853.530234,119,87.83999633789062
1749109127.407475,120,87.87000274658203
1749109398.7487893,121,87.44000244140625
1749109670.3053505,122,86.4800033569336
1749109941.7380996,123,88.29000091552734
1749110213.528642,124,87.98999786376953
1749110486.1656873,125,88.26000213623047
1749110756.2218442,126,88.19999694824219
1749111027.5252583,127,88.18000030517578
1749111300.274375,128,88.27999877929688
1749111572.644153,129,88.37999725341797
1749111844.9391646,130,87.2300033569336
1749112116.4167397,131,85.80999755859375
1749112387.0192206,132,88.75
1749112659.5477364,133,88.7699966430664
1749112928.718822,134,87.80000305175781
1749113196.5656428,135,88.19000244140625
1749113467.614135,136,88.27999877929688
1749113738.1002975,137,86.4800033569336
1749114009.0451405,138,88.58000183105469
1749114280.4709635,139,88.58000183105469
1749114551.753566,140,88.5999984741211
1749114823.181034,141,87.83000183105469
1749115092.8277712,142,88.18000030517578
1749115362.8841655,143,87.77999877929688
1749115634.2102754,144,87.18000030517578
1749115906.1353564,145,89.94999694824219
1749116177.3437207,146,88.33000183105469
1749116449.4054482,147,89.19999694824219
1749116720.4587944,148,89.22000122070312
1749116991.685657,149,88.69000244140625
1749117264.120854,150,88.77999877929688
1749117536.9614599,151,89.0
1749117810.3376117,152,89.72000122070312
1749118082.4846654,153,89.20999908447266
1749118351.7644296,154,88.12999725341797
1749118621.7187645,155,89.0
1749118892.5954833,156,88.86000061035156
1749119164.9772182,157,89.0999984741211
1749119435.7773106,158,89.9000015258789
1749119707.6427658,159,88.25
1749119978.6416953,160,88.95999908447266
1749120250.889849,161,89.4000015258789
1749120520.6130567,162,89.44000244140625
1749120793.4062471,163,89.66999816894531
1749121066.0831919,164,89.62999725341797
1749121335.6590042,165,88.29000091552734
1749121607.9406226,166,89.56999969482422
1749121879.1362808,167,89.54000091552734
1749122151.386427,168,89.9800033569336
1749122423.0639076,169,89.1500015258789
1749122693.5041406,170,89.19999694824219
1749122965.681773,171,89.25
1749123237.921035,172,89.41000366210938
1749123510.5322986,173,90.0
1749123781.6225097,174,90.7300033569336
1749124052.6925,175,90.52999877929688
1749124326.3413663,176,90.2300033569336
1749124598.9372919,177,89.55000305175781
1749124870.2250793,178,90.36000061035156
1749125143.281597,179,90.16000366210938
1749125414.7083104,180,90.33000183105469
1749125684.7771688,181,90.16999816894531
1749125952.4736643,182,90.45999908447266
1749126226.0460398,183,89.80999755859375
1749126496.7947161,184,90.73999786376953
1749126765.6997654,185,90.30000305175781
1749127033.2359567,186,90.30999755859375
1749127302.552191,187,89.73999786376953
1749127571.5027452,188,90.6500015258789
1749127836.5214138,189,90.6500015258789
1749128104.1105518,190,90.11000061035156
1749128373.1929717,191,90.43000030517578
1749128642.414138,192,89.9000015258789
1749128911.106272,193,90.06999969482422
1749129178.9376655,194,90.55999755859375
1749129445.6229851,195,90.06999969482422
1749129712.0931766,196,90.79000091552734
1749129979.470281,197,90.27999877929688
1749130247.8732376,198,90.44999694824219
1749130516.5524137,199,90.05000305175781
1749130785.0999558,200,90.2300033569336
1749131053.6302226,201,90.36000061035156
1749131320.5429158,202,90.02999877929688
1749131587.6430762,203,91.05999755859375
1749131856.5445068,204,90.87999725341797
1749132123.4341488,205,90.68000030517578
1749132390.0341928,206,90.4000015258789
1749132655.9694104,207,90.31999969482422
1749132923.5384438,208,90.69000244140625
1749133191.3433871,209,90.41000366210938
1749133459.449882,210,91.0
1749133728.4513586,211,91.06999969482422
1749133996.850895,212,90.76000213623047
1749134263.7683382,213,90.47000122070312
1749134531.560218,214,90.94000244140625
1749134798.520354,215,90.2300033569336
1749135064.2156122,216,90.41999816894531
1749135331.7486722,217,90.44000244140625
1749135599.2394419,218,90.27999877929688
1749135865.1503298,219,89.44000244140625
1749136129.873471,220,91.36000061035156
1749136396.3633776,221,90.8499984741211
1749136662.4596124,222,90.16999816894531
1749136932.149463,223,91.30999755859375
1749137201.3546095,224,91.16000366210938
1749137468.9554667,225,90.27999877929688
1749137735.6332595,226,91.29000091552734
1749138001.7956345,227,91.0999984741211
1749138269.2855728,228,91.12999725341797
1749138536.9569752,229,91.62999725341797
1749138806.513846,230,90.51000213623047
1749139074.9757617,231,91.12000274658203
1749139342.6545973,232,90.70999908447266
1749139609.4258215,233,90.83999633789062
1749139875.7338693,234,91.22000122070312
1749140140.8174105,235,91.08999633789062
1749140407.6353948,236,90.88999938964844
1749140674.4191554,237,91.30000305175781
1749140942.225727,238,91.19000244140625
1749141208.2040231,239,91.2699966430664
1749141492.9664612,240,90.94000244140625
1749141781.693033,241,91.2699966430664
1749142078.2832146,242,91.41999816894531
1749142376.0808206,243,91.11000061035156
1749142646.4436154,244,91.51000213623047
1749142918.142077,245,91.04000091552734
1749143188.9746606,246,90.33000183105469
1749143459.699129,247,91.58000183105469
1749143730.4048204,248,90.98999786376953
1749144001.7394552,249,91.2300033569336
1749144274.706197,250,91.58000183105469
1749144546.2698739,251,91.44000244140625
1749144818.8379045,252,91.27999877929688
1749145097.146189,253,91.5
1749145378.1310782,254,91.36000061035156
1749145656.7491336,255,91.4800033569336
1749145936.5463655,256,91.5999984741211
1749146215.1006124,257,90.5999984741211
1749146494.3917296,258,90.81999969482422
1749146774.148201,259,91.3499984741211
1749147054.0546532,260,91.62999725341797
1749147332.6617086,261,90.83000183105469
1749147611.0932145,262,91.01000213623047
1749147890.2498393,263,91.72000122070312
1749148170.0768056,264,90.58000183105469
1749148447.5583138,265,91.41000366210938
1749148725.7521913,266,91.68000030517578
1749149004.7744453,267,91.8499984741211
1749149283.1220315,268,91.06999969482422
1749149562.5335321,269,91.5999984741211
1749149841.2732203,270,91.54000091552734
1749150136.8432205,271,91.12000274658203
1749150453.8942008,272,91.47000122070312
1749150712.6462724,273,91.04000091552734
1749151001.4711952,274,91.02999877929688
1749151297.9030986,275,91.52999877929688
1749151594.5677965,276,91.44999694824219
1749151892.8304825,277,91.69999694824219
1749152190.862342,278,91.4800033569336
1749152488.7432883,279,91.48999786376953
1749152786.1609023,280,91.31999969482422
1749153084.1775556,281,90.83999633789062
1749153380.2068722,282,91.75
1749153678.977035,283,91.55000305175781
1749153976.5199378,284,91.45999908447266
1749154273.265786,285,91.80000305175781
1749154570.255096,286,91.12999725341797
1749154869.0579355,287,91.66999816894531
1749155165.6349945,288,91.37999725341797
1749155462.66543,289,91.12999725341797
1749155760.7102993,290,91.63999938964844
1749156055.2790186,291,91.0
1749156341.632964,292,91.87999725341797
1749156591.6663911,293,91.5199966430664
1749156840.611867,294,91.47000122070312
1749157088.601055,295,91.79000091552734
1749157335.6973321,296,91.58999633789062
1749157584.04869,297,91.7699966430664
1749157831.2763028,298,88.69000244140625
1749158079.5887086,299,91.61000061035156
1749158328.075322,300,91.55999755859375
