Wall time,Step,Value
1747995847.975557,5,2.974179983139038
1747995850.002332,18,2.7102935314178467
1747995850.9594588,24,2.568711042404175
1747995853.397957,40,2.1533010005950928
1747995853.7140794,42,2.040724515914917
1747995854.010113,44,2.0723488330841064
1747995854.17055,45,2.238757371902466
1747995854.502545,47,2.1323482990264893
1747995855.461197,53,1.9819430112838745
1747995855.9742668,56,2.032346248626709
1747995857.3823895,65,1.8444762229919434
1747995858.3141239,71,1.529140830039978
1747995858.6364605,73,1.729641318321228
1747995858.7859602,74,1.6342942714691162
1747995859.6486318,79,1.8231254816055298
1747995860.9565463,87,1.5122734308242798
1747995862.0901937,94,1.5025250911712646
1747995863.3991995,102,1.402496337890625
1747995863.865181,105,1.4910615682601929
1747995864.0209758,106,1.4099279642105103
1747995865.0896792,113,1.438873052597046
1747995865.8685615,118,1.7723332643508911
1747995867.1830466,126,1.2438410520553589
1747995867.8086116,130,1.0474947690963745
1747995869.3556151,139,1.097341537475586
1747995871.3747041,150,1.2743076086044312
1747995872.199271,155,1.398983120918274
1747995872.6564457,158,1.1736479997634888
1747995874.0983832,167,1.2174681425094604
1747995874.263308,168,1.1984035968780518
1747995875.8646524,178,0.9480782747268677
1747995876.6568465,183,1.112383246421814
1747995876.9917367,185,1.0960302352905273
1747995877.137425,186,1.1172568798065186
1747995877.7402399,190,1.1347136497497559
1747995879.0523446,198,1.0232850313186646
1747995880.4486542,206,0.9800981283187866
1747995880.6102903,207,0.8850361108779907
1747995881.5392697,212,0.8529350757598877
1747995883.3515108,223,0.9900909662246704
1747995884.4420526,229,1.1755573749542236
1747995886.741111,234,0.8915833830833435
1747995887.2367203,237,1.0629743337631226
1747995889.17855,249,0.8313753008842468
1747995890.1401417,255,0.9414551258087158
1747995890.9401479,260,0.8597145676612854
1747995891.3984122,263,0.9034261107444763
1747995892.0711,267,0.8487938046455383
1747995892.8084638,271,0.8477693796157837
1747995893.1242645,273,0.8954374194145203
1747995896.1803482,292,0.7486438751220703
1747995897.0316572,297,0.8117851614952087
1747995897.193543,298,0.9680324792861938
1747995897.9932451,303,0.8712877035140991
1747995898.7815564,308,0.7411001920700073
1747995899.120165,310,0.7310100197792053
1747995900.6627197,318,0.8786181211471558
1747995900.838455,319,0.8456599116325378
1747995901.9830852,326,0.9569531679153442
1747995902.1507204,327,0.8025543093681335
1747995902.6147678,330,0.7500497102737427
1747995904.0183728,339,0.8774797320365906
1747995905.3119786,347,0.7707617282867432
1747995907.8512294,363,0.724136471748352
1747995908.4653342,367,0.8848775029182434
1747995909.418331,373,0.6663053631782532
1747995910.114037,377,0.6373756527900696
1747995910.5039272,379,0.6754993796348572
1747995912.3989801,391,1.0371365547180176
1747995912.537779,392,0.848651111125946
1747995915.0981975,408,1.0660077333450317
1747995917.170307,421,0.7018485069274902
1747995917.3171384,422,0.7819492816925049
1747995917.6404777,424,0.9679880142211914
1747995918.582397,430,0.7419198155403137
1747995919.9715264,439,0.7496936917304993
1747995920.2821958,441,0.7012934684753418
1747995920.4426858,442,0.8340400457382202
1747995920.9193728,445,0.8629461526870728
1747995921.8996809,451,0.7662184834480286
1747995924.7311268,460,0.6670089364051819
1747995925.217271,463,0.8649736046791077
1747995925.377356,464,0.691419780254364
1747995926.9532127,474,0.6799870729446411
1747995929.5394547,489,0.6348254680633545
1747995929.8382936,491,0.7048013806343079
1747995930.1579232,493,0.6432973146438599
1747995932.331378,507,0.749115526676178
1747995933.2946901,512,0.520302951335907
1747995933.6034687,514,0.78403639793396
1747995934.0724776,517,0.5449581742286682
1747995935.325924,525,0.7559834718704224
1747995936.269668,531,0.624035656452179
1747995936.5950503,533,0.7471740245819092
1747995937.0890253,536,0.6145511269569397
1747995938.212498,542,0.623795211315155
1747995939.0115147,547,0.5951544642448425
1747995940.6204598,557,0.7129579186439514
1747995940.906046,559,0.5336180925369263
1747995941.591411,563,0.7206720113754272
1747995942.566709,569,0.5663191080093384
1747995943.2165387,573,0.5944973230361938
1747995944.1902065,579,0.6463625431060791
1747995944.5009787,581,0.8336544036865234
1747995944.6630495,582,0.7093405723571777
1747995944.9611816,584,0.6672170758247375
1747995945.3009274,586,0.5570290684700012
1747995945.4498777,587,0.6862692832946777
1747995946.2454364,592,0.6817407011985779
1747995946.405557,593,0.808272659778595
1747995948.0849395,602,0.5989294648170471
1747995949.3115735,608,0.6441406607627869
1747995949.6309507,610,0.679679811000824
1747995950.4276292,615,0.5799910426139832
1747995951.2091336,620,0.6654475927352905
1747995951.5596063,622,0.5570760369300842
1747995953.4490108,634,0.6542909741401672
1747995954.5824625,641,0.7080927491188049
1747995954.7346547,642,0.6391775012016296
1747995955.0529637,644,0.5561695098876953
1747995955.3645244,646,0.6769899129867554
1747995955.519471,647,0.5361915230751038
1747995955.84431,649,0.6781998872756958
1747995957.7209485,661,0.7659635543823242
1747995958.1965086,664,0.5452539324760437
1747995958.8025086,668,0.6327899694442749
1747995959.253326,671,0.6412441730499268
1747995959.7210271,674,0.6418106555938721
1747995960.3311605,678,0.5734478235244751
1747995960.4879575,679,0.6892858743667603
1747995961.1116798,683,0.566896915435791
1747995961.8727105,688,0.746449887752533
1747995962.010136,689,0.6390213370323181
1747995964.88859,699,0.49386274814605713
1747995965.5053415,703,0.6618698239326477
1747995965.9907203,706,0.6022730469703674
1747995967.247885,714,0.4999924600124359
1747995967.8743057,718,0.5852935314178467
1747995968.3568854,721,0.5151081681251526
1747995968.5249789,722,0.5076740384101868
1747995968.690376,723,0.522558331489563
1747995969.8507369,730,0.5967042446136475
1747995970.9161649,736,0.5579515695571899
1747995971.2434611,738,0.625740647315979
1747995971.4167938,739,0.57012540102005
1747995972.0669537,743,0.5725550651550293
1747995972.726568,747,0.6368582844734192
1747995973.2335107,750,0.5424759984016418
1747995973.39862,751,0.5564459562301636
1747995973.5572772,752,0.5152876973152161
1747995974.1949742,756,0.5429626107215881
1747995975.8924422,765,0.6562876105308533
1747995976.513476,769,0.5716543197631836
1747995976.6688333,770,0.4648131728172302
1747995976.8346293,771,0.6222198605537415
1747995977.1691656,773,0.6161627173423767
1747995977.3231063,774,0.6136724352836609
1747995978.3368807,780,0.6255081295967102
1747995978.8648736,784,0.5175643563270569
1747995979.0194168,785,0.5276524424552917
1747995979.3517766,787,0.4798966646194458
1747995979.6280634,789,0.48927396535873413
1747995980.1120992,792,0.61152184009552
1747995980.2591538,793,0.5327465534210205
1747995980.4243891,794,0.4330161213874817
1747995980.5724275,795,0.48372140526771545
1747995981.0564764,798,0.5984337329864502
1747995981.6632996,802,0.5767034888267517
1747995982.4563138,807,0.5475270748138428
1747995982.6183672,808,0.42331990599632263
1747995982.7826078,809,0.5194491147994995
1747995983.6978552,815,0.5375819206237793
1747995985.5075881,825,0.5462419390678406
1747995986.0038939,828,0.5430766940116882
1747995986.6324892,832,0.46427100896835327
