Wall time,Step,Value
1748163989.0232136,5,2.926262855529785
1748163992.3896072,18,2.9776647090911865
1748163994.0017712,24,2.9993882179260254
1748163998.303046,40,2.8321497440338135
1748163998.8076322,42,2.764569044113159
1748163999.3206835,44,2.8308827877044678
1748163999.5757751,45,2.596813678741455
1748164000.0904253,47,2.8799264430999756
1748164001.677842,53,2.676772356033325
1748164002.4724731,56,2.8585784435272217
1748164004.8968277,65,2.722353219985962
1748164006.4930925,71,2.6371049880981445
1748164007.0353682,73,2.6060774326324463
1748164007.3049698,74,2.5931501388549805
1748164008.6264327,79,2.5753090381622314
1748164010.785206,87,2.5867650508880615
1748164012.6407423,94,2.339695453643799
1748164014.7576022,102,2.540215492248535
1748164015.5439987,105,2.5207035541534424
1748164015.8070486,106,2.480424404144287
1748164017.66346,113,2.4826865196228027
1748164018.995509,118,2.455766201019287
1748164021.1321757,126,2.1581742763519287
1748164022.1852372,130,2.371100902557373
1748164024.5857477,139,2.3247320652008057
1748164027.5340164,150,2.2749898433685303
1748164028.8517637,155,2.323474645614624
1748164029.6742578,158,2.4583635330200195
1748164032.0637186,167,2.2509424686431885
1748164032.3238328,168,2.195793390274048
1748164034.9818957,178,2.3198158740997314
1748164036.2961495,183,2.1305124759674072
1748164036.8240657,185,2.3452744483947754
1748164037.0908418,186,2.2217001914978027
1748164038.1452515,190,2.1001925468444824
1748164040.2622359,198,2.4242172241210938
1748164042.381928,206,2.0922038555145264
1748164042.6490765,207,2.1442644596099854
1748164043.9751813,212,2.0146236419677734
1748164047.0494978,223,2.1684553623199463
1748164048.696766,229,2.214899778366089
1748164051.8346891,234,2.048569440841675
1748164052.6466498,237,2.04266095161438
1748164055.8496604,249,1.8359882831573486
1748164057.4245834,255,1.8712652921676636
1748164058.7295592,260,2.1740434169769287
1748164059.5242653,263,1.9476481676101685
1748164060.5498126,267,1.9535620212554932
1748164061.615527,271,1.8509204387664795
1748164062.1554046,273,2.0575952529907227
1748164067.3092637,292,1.720218300819397
1748164068.6186206,297,1.729249358177185
1748164068.872406,298,1.6887935400009155
1748164070.218916,303,1.618013620376587
1748164071.5817275,308,1.7826499938964844
1748164072.1334188,310,1.9254839420318604
