Wall time,Step,Value
1747833567.6805017,18,41.91345977783203
1747833586.9090464,42,68.59615325927734
1747833589.1099434,45,69.28845977783203
1747833597.274681,56,72.08654022216797
1747833608.8305864,71,74.87019348144531
1747833611.0814779,74,78.93269348144531
1747833626.1848266,94,75.46634674072266
1747833680.380218,155,78.84134674072266
1747833684.6243305,158,74.56730651855469
1747833692.689503,167,78.66345977783203
1747833741.72519,229,85.02404022216797
1747833746.6606653,234,79.24519348144531
1747833762.76497,255,82.51441955566406
1747833766.3844492,260,76.33654022216797
1747833771.5488002,267,80.16345977783203
1747833776.0752103,273,77.15865325927734
1747833802.6041727,308,81.24519348144531
1747833804.0973513,310,80.21634674072266
1747833810.5757914,318,82.08654022216797
1747833836.1512668,347,85.87980651855469
1747833855.9174392,367,82.8125
1747833897.4037604,421,78.67788696289062
1747833898.1434531,422,80.24038696289062
1747833913.0793984,442,77.25
1747833927.0029504,460,83.52884674072266
1747833929.2271242,463,87.375
1747833929.963789,464,81.02884674072266
1747833937.4483535,474,77.80288696289062
1747833984.8572564,536,81.95673370361328
1747834005.4756165,563,81.97595977783203
1747834017.4573445,579,79.13941955566406
1747834022.6514792,586,83.86058044433594
1747834023.380618,587,78.70673370361328
1747834048.4352427,620,84.39904022216797
1747834059.2177439,634,85.60095977783203
1747834065.1395597,642,81.35095977783203
1747834071.4632883,647,85.15865325927734
1747834074.211366,649,82.16345977783203
1747834091.2685418,661,82.55769348144531
1747834106.3833563,671,85.84134674072266
1747834168.1164134,714,81.38941955566406
1747834179.3802917,722,83.97595977783203
1747834190.4744854,730,81.73076629638672
1747834227.2547278,756,85.77404022216797
1747834239.711111,765,87.66826629638672
1747834245.3098304,769,78.91716003417969
1747834248.884923,771,85.13941955566406
1747834268.557159,785,83.44711303710938
1747834271.35083,787,78.92788696289062
1747834278.2960813,792,80.76441955566406
1747834281.0469046,794,86.97115325927734
1747834292.071927,802,82.73558044433594
1747834301.2463415,808,84.29326629638672
1747834302.6342533,809,80.75961303710938
1747834340.5489273,836,83.83173370361328
1747834442.6931098,907,84.10576629638672
1747834445.544633,909,82.32544708251953
1747834492.623265,942,82.95673370361328
1747834497.7521977,945,85.98076629638672
1747834521.716406,962,79.82691955566406
1747834534.305994,971,86.45191955566406
1747834535.7031,972,79.51441955566406
1747834544.1039214,978,84.34134674072266
1747834545.5699687,979,85.14201354980469
1747834553.3964143,984,82.08654022216797
1747834578.6943552,1002,85.36058044433594
1747834582.8790114,1005,83.47115325927734
1747834595.6216197,1014,81.35502624511719
1747834665.6275172,1063,84.55769348144531
1747834669.8341033,1066,84.30288696289062
1747834678.2294536,1072,83.87980651855469
1747834686.62287,1078,84.24519348144531
1747834693.6078472,1083,86.85095977783203
1747834708.1254501,1093,84.75961303710938
1747834716.3242068,1099,87.92788696289062
1747834723.2423468,1104,85.83173370361328
1747834798.3813868,1156,88.65384674072266
1747834805.3800979,1161,86.89423370361328
1747834806.793821,1162,84.98558044433594
1747834832.2034385,1180,82.42308044433594
1747834851.3822484,1193,81.12980651855469
1747834869.7387316,1206,84.91826629638672
1747834923.8882768,1244,82.52404022216797
1747834948.799278,1261,83.30769348144531
1747834976.9079735,1281,84.79808044433594
1747834995.237307,1294,86.8875732421875
1747835026.7323523,1316,85.42788696289062
1747835030.886248,1319,86.37980651855469
1747835046.9851108,1330,87.5
1747835051.1322925,1333,84.88941955566406
1747835056.6654246,1337,83.68269348144531
1747835123.3468733,1385,86.6875
1747835131.5989404,1391,81.04808044433594
1747835132.997949,1392,79.64423370361328
1747835163.9953618,1414,82.17308044433594
1747835180.4971402,1426,84.15865325927734
1747835195.0122046,1436,86.90384674072266
1747835237.5952415,1466,86.62980651855469
1747835254.5127761,1477,85.26441955566406
1747835266.0604284,1485,85.50961303710938
1747835274.71697,1491,88.34134674072266
1747835322.5154555,1523,84.47595977783203
1747835328.2640889,1527,87.12980651855469
1747835365.273894,1552,86.21634674072266
1747835388.4341798,1568,85.30769348144531
1747835389.883148,1569,80.48076629638672
1747835412.9686615,1584,85.05288696289062
1747835418.7422452,1588,87.69230651855469
1747835443.5033789,1605,87.21154022216797
1747835494.7705338,1640,84.60095977783203
1747835507.0343988,1648,86.86538696289062
1747835535.6873982,1668,86.21154022216797
1747835556.4522002,1682,85.27884674072266
1747835569.3152616,1691,87.00480651855469
1747835577.8500512,1697,86.09134674072266
1747835584.9822733,1702,85.29808044433594
1747835594.8776932,1709,84.40865325927734
1747835608.4473765,1718,82.54326629638672
1747835628.6318326,1732,84.98558044433594
1747835631.510965,1734,86.85576629638672
1747835635.8423572,1737,85.65384674072266
1747835648.8123858,1746,84.42788696289062
1747835691.711043,1775,86.49038696289062
1747835700.472221,1781,87.83173370361328
1747835736.052522,1805,82.86058044433594
1747835767.8280866,1826,89.05769348144531
1747835794.13834,1844,87.00961303710938
1747835807.172362,1853,85.03845977783203
1747835826.651409,1866,88.85095977783203
1747835831.1331944,1869,87.8125
1747835842.8525567,1877,82.59615325927734
1747835902.1019309,1917,85.60576629638672
1747835927.7717743,1934,86.69711303710938
1747835942.1243706,1944,86.80769348144531
1747835946.4083269,1947,86.5
1747835976.1994884,1967,85.45191955566406
1747835999.3100674,1983,84.17788696289062
1747836026.5019777,2001,85.59134674072266
1747836043.9401076,2013,87.30769348144531
1747836069.2830825,2030,83.84134674072266
1747836077.7992988,2036,87.72115325927734
1747836112.5107603,2060,85.09615325927734
1747836132.5692832,2073,86.82211303710938
1747836136.907602,2076,85.71634674072266
1747836138.3571155,2077,87.51441955566406
1747836150.0567276,2085,87.33173370361328
1747836155.8431854,2089,84.88461303710938
1747836165.9996767,2096,81.76441955566406
1747836238.7533877,2145,87.83173370361328
1747836244.594597,2149,86.87980651855469
1747836254.8389878,2156,87.00480651855469
1747836267.917473,2165,87.95673370361328
1747836300.708939,2187,86.73076629638672
1747836306.470234,2191,86.98076629638672
1747836318.1249764,2199,85.80288696289062
1747836330.5230196,2207,89.41345977783203
1747836336.2595506,2211,86.17308044433594
1747836365.0930731,2231,89.01441955566406
1747836370.8686724,2236,84.53845977783203
1747836371.639704,2237,84.88461303710938
1747836375.899821,2242,83.35576629638672
1747836388.0866761,2254,87.23076629638672
1747836392.2943733,2257,84.95673370361328
1747836399.268219,2262,84.20673370361328
1747836420.973362,2281,82.24038696289062
1747836432.9074285,2297,83.35576629638672
1747836440.3981414,2307,86.20191955566406
1747836450.1225157,2319,87.0
1747836470.0701015,2345,87.41345977783203
1747836476.9319472,2354,89.23558044433594
1747836504.0202248,2389,86.53365325927734
1747836504.8163693,2390,88.13461303710938
