Wall time,Step,Value
1747833567.6805017,18,1.5056008100509644
1747833586.9090464,42,0.9347708821296692
1747833589.1099434,45,0.8843829035758972
1747833597.274681,56,0.8051219582557678
1747833608.8305864,71,0.7106854915618896
1747833611.0814779,74,0.634501576423645
1747833626.1848266,94,0.7212743163108826
1747833680.380218,155,0.596777081489563
1747833684.6243305,158,0.740656852722168
1747833692.689503,167,0.6366348266601562
1747833741.72519,229,0.48900583386421204
1747833746.6606653,234,0.691218376159668
1747833762.76497,255,0.5532906651496887
1747833766.3844492,260,0.6726277470588684
1747833771.5478,267,0.6448069214820862
1747833776.0752103,273,0.6492254137992859
1747833802.6041727,308,0.5999125838279724
1747833804.0973513,310,0.5906117558479309
1747833810.5757914,318,0.5467751026153564
1747833836.1512668,347,0.44702965021133423
1747833855.9174392,367,0.5074564814567566
1747833897.4037604,421,0.669345498085022
1747833898.1434531,422,0.5656014084815979
1747833913.0793984,442,0.6330136656761169
1747833927.0029504,460,0.5187947750091553
1747833929.2271242,463,0.3981630802154541
1747833929.963789,464,0.533707857131958
1747833937.4483535,474,0.6161697506904602
1747833984.8572564,536,0.5177570581436157
1747834005.4756165,563,0.530996561050415
1747834017.4573445,579,0.6302787661552429
1747834022.6514792,586,0.4776880741119385
1747834023.380618,587,0.6409281492233276
1747834048.4352427,620,0.4698067009449005
1747834059.2177439,634,0.4273167550563812
1747834065.1395597,642,0.5432413816452026
1747834071.4632883,647,0.45644456148147583
1747834074.211366,649,0.5653329491615295
1747834091.2685418,661,0.4697178304195404
1747834106.3833563,671,0.4237736165523529
1747834168.1164134,714,0.5641472935676575
1747834179.3802917,722,0.48667973279953003
1747834190.4744854,730,0.5213382244110107
1747834227.2547278,756,0.41765323281288147
1747834239.711111,765,0.40116986632347107
1747834245.3098304,769,0.5959997773170471
1747834248.884923,771,0.4491023123264313
1747834268.557159,785,0.46616724133491516
1747834271.35083,787,0.5782546997070312
1747834278.2960813,792,0.5286040902137756
1747834281.0469046,794,0.38981953263282776
1747834292.071927,802,0.5077751874923706
1747834301.2463415,808,0.42798054218292236
1747834302.6332526,809,0.559499204158783
1747834340.5489273,836,0.4803640842437744
1747834442.6931098,907,0.4752419888973236
1747834445.544633,909,0.5379222631454468
1747834492.623265,942,0.5439107418060303
1747834497.7521977,945,0.40077003836631775
1747834521.716406,962,0.6616932153701782
1747834534.305994,971,0.44208741188049316
1747834535.7031,972,0.5751936435699463
1747834544.1039214,978,0.45009684562683105
1747834545.5699687,979,0.44814956188201904
1747834553.3964143,984,0.5169089436531067
1747834578.6943552,1002,0.41112539172172546
1747834582.8790114,1005,0.5276939272880554
1747834595.6216197,1014,0.557692289352417
1747834665.6275172,1063,0.45887088775634766
1747834669.8341033,1066,0.4835241138935089
1747834678.2294536,1072,0.4668661653995514
1747834686.62287,1078,0.43956124782562256
1747834693.6078472,1083,0.4372187554836273
1747834708.1254501,1093,0.48613595962524414
1747834716.3242068,1099,0.37944766879081726
1747834723.2423468,1104,0.4342508614063263
1747834798.3813868,1156,0.34987694025039673
1747834805.3800979,1161,0.3728269934654236
1747834806.793821,1162,0.43697604537010193
1747834832.2034385,1180,0.4984850585460663
1747834851.3822484,1193,0.5346229672431946
1747834869.7387316,1206,0.42698508501052856
1747834923.8882768,1244,0.5094789266586304
1747834948.799278,1261,0.5054756999015808
1747834976.9079735,1281,0.447616845369339
1747834995.237307,1294,0.38313552737236023
1747835026.7323523,1316,0.4474211633205414
1747835030.886248,1319,0.39912497997283936
1747835046.9851108,1330,0.35410892963409424
1747835051.1322925,1333,0.4395495653152466
1747835056.6654246,1337,0.5265380144119263
1747835123.3468733,1385,0.42990797758102417
1747835131.5989404,1391,0.5849727392196655
1747835132.997949,1392,0.576759397983551
1747835163.9953618,1414,0.5088167190551758
1747835180.4971402,1426,0.4607912600040436
1747835195.0122046,1436,0.36516597867012024
1747835237.5952415,1466,0.4218742549419403
1747835254.5127761,1477,0.4525395333766937
1747835266.0604284,1485,0.42155152559280396
1747835274.71697,1491,0.35902872681617737
1747835322.5154555,1523,0.45989835262298584
1747835328.2640889,1527,0.3827176094055176
1747835365.273894,1552,0.4144546389579773
1747835388.4341798,1568,0.44756510853767395
1747835389.883148,1569,0.5180140137672424
1747835412.9686615,1584,0.43111535906791687
1747835418.7422452,1588,0.3667297065258026
1747835443.5033789,1605,0.40727901458740234
1747835494.7705338,1640,0.4506034553050995
1747835507.0343988,1648,0.3967799246311188
1747835535.6873982,1668,0.41731417179107666
1747835556.4522002,1682,0.4398597180843353
1747835569.3152616,1691,0.4088902473449707
1747835577.8500512,1697,0.41205260157585144
1747835584.9822733,1702,0.4266248941421509
1747835594.8766932,1709,0.4504283368587494
1747835608.4473765,1718,0.49796926975250244
1747835628.6318326,1732,0.4367457330226898
1747835631.510965,1734,0.3980979025363922
1747835635.8423572,1737,0.42066463828086853
1747835648.8123858,1746,0.47842937707901
1747835691.711043,1775,0.396100789308548
1747835700.472221,1781,0.3588793873786926
1747835736.052522,1805,0.562732994556427
1747835767.8280866,1826,0.3349669575691223
1747835794.13834,1844,0.36327221989631653
1747835807.172362,1853,0.4165624976158142
1747835826.651409,1866,0.32316839694976807
1747835831.1331944,1869,0.3956882059574127
1747835842.8525567,1877,0.533435583114624
1747835902.1019309,1917,0.3988165855407715
1747835927.7717743,1934,0.3846415579319
1747835942.1243706,1944,0.3673303425312042
1747835946.4083269,1947,0.406687468290329
1747835976.1994884,1967,0.3912113904953003
1747835999.3100674,1983,0.4523991048336029
1747836026.5019777,2001,0.40423983335494995
1747836043.9401076,2013,0.426557332277298
1747836069.2830825,2030,0.44593575596809387
1747836077.7992988,2036,0.35823601484298706
1747836112.5107603,2060,0.434511661529541
1747836132.5692832,2073,0.36754128336906433
