Wall time,Step,Value
1747845761.0552118,42,49.24418640136719
1747845768.3139868,45,53.93410873413086
1747845829.5964882,71,51.143409729003906
1747845883.2804925,94,67.28681945800781
1747846054.7729833,167,43.68217086791992
1747846198.8899875,229,53.04263687133789
1747846210.5173523,234,65.01937866210938
1747846259.4760303,255,58.25581359863281
1747846301.6576786,273,54.88372039794922
1747846384.4562838,308,62.151161193847656
1747846389.0679452,310,68.68216705322266
1747846407.758452,318,65.13565826416016
1747846711.9165463,474,71.0465087890625
1747846797.6217437,536,67.03488159179688
1747846857.6705692,579,44.74806213378906
1747846867.3058589,586,56.7829475402832
1747846933.454503,634,64.86434173583984
1747846951.4779274,647,71.74418640136719
1747847045.1676433,714,63.468994140625
1747847056.3021271,722,52.75193786621094
1747847143.2478056,785,63.895347595214844
1747847166.7069702,802,71.76356506347656
1747847174.9410667,808,75.31007385253906
1747847213.494108,836,67.38372039794922
1747847401.037965,971,21.182170867919922
1747847461.1340415,1014,69.70930480957031
1747847532.5441988,1066,66.49224853515625
1747847584.9385638,1104,55.21317672729492
1747847691.0713565,1180,71.89922332763672
1747847803.5435088,1261,38.7015495300293
1747847878.98057,1316,59.961238861083984
1747847883.1405573,1319,67.09302520751953
1747847902.3600643,1333,76.76356506347656
1747847907.8495414,1337,75.29069519042969
1747847973.8915737,1385,80.60077667236328
1747847983.5578394,1392,68.91472625732422
1747848045.3818047,1436,69.86434173583984
1747848087.3372538,1466,68.00387573242188
1747848166.0571098,1523,69.63178253173828
1747848206.8744755,1552,82.51937866210938
1747848251.000171,1584,71.66666412353516
1747848399.9745946,1691,66.87984466552734
1747848459.4191616,1734,61.91860580444336
1747848463.5718696,1737,65.01937866210938
1747848611.5881546,1844,71.72480773925781
1747848641.747821,1866,74.9030990600586
1747848656.8457613,1877,75.56201171875
1747848711.824265,1917,68.3720932006836
1747848753.2557812,1947,81.9186019897461
1747848877.9503922,2036,64.031005859375
1747848961.038645,2096,78.9534912109375
1747849087.3299282,2187,77.05426025390625
1747849103.8583457,2199,69.01162719726562
1747849148.8175278,2231,71.9186019897461
1747849192.1920447,2262,76.55038452148438
1747849254.4531753,2307,58.56589126586914
1747849367.9292073,2389,75.85271453857422
1747849432.4125032,2436,68.12015533447266
1747849455.3213198,2453,66.49224853515625
1747849457.985944,2455,64.78681945800781
1747849464.7975624,2460,78.9534912109375
1747849499.0934134,2485,71.29844665527344
1747849500.4727747,2486,80.98837280273438
1747849516.5554469,2498,62.92635726928711
1747849523.2647452,2503,77.53875732421875
1747849562.7420473,2532,75.69767761230469
1747849769.7746303,2685,64.05038452148438
1747849843.9704325,2740,72.69380187988281
1747850151.0890338,2967,62.054264068603516
1747850247.218708,3038,54.6705436706543
1747850251.1599195,3041,72.84883880615234
1747850413.7795668,3161,51.43410873413086
1747850507.5576587,3230,63.81782913208008
1747850529.2666109,3246,65.79457092285156
1747850530.589034,3247,64.37984466552734
1747850609.3707757,3305,81.3565902709961
1747850845.3047237,3480,69.22480773925781
1747851032.65823,3618,82.20930480957031
1747851035.330338,3620,67.61627960205078
1747851103.469506,3670,68.99224853515625
1747851199.048116,3741,67.8875961303711
1747851298.8605983,3814,70.3875961303711
1747851308.5194721,3821,75.60077667236328
1747851453.2323837,3928,75.25193786621094
1747851490.8274775,3956,79.96124267578125
